Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
17/10/2004,Charlton,Newcastle,1,1,D
16/10/2004,Arsenal,AstonVilla,3,1,H
16/10/2004,Birmingham,ManchesterUnited,0,0,D
16/10/2004,Blackburn,Middlesbrough,0,4,A
16/10/2004,Bolton,CrystalPalace,1,0,H
16/10/2004,Everton,Southampton,1,0,H
16/10/2004,Fulham,Liverpool,2,4,A
16/10/2004,ManCity,Chelsea,1,0,H
16/10/2004,WestBromwichAlbion,Norwich,0,0,D
04/10/2004,CrystalPalace,Fulham,2,0,H
03/10/2004,Birmingham,Newcastle,2,2,D
03/10/2004,Chelsea,Liverpool,1,0,H
03/10/2004,ManchesterUnited,Middlesbrough,1,1,D
02/10/2004,Arsenal,Charlton,4,0,H
02/10/2004,Blackburn,AstonVilla,2,2,D
02/10/2004,Everton,Tottenham,0,1,A
02/10/2004,Norwich,Portsmouth,2,2,D
02/10/2004,Southampton,ManCity,0,0,D
02/10/2004,WestBromwichAlbion,Bolton,2,1,H
27/09/2004,Charlton,Blackburn,1,0,H
26/09/2004,Portsmouth,Everton,0,1,A
25/09/2004,AstonVilla,CrystalPalace,1,1,D
25/09/2004,Bolton,Birmingham,1,1,D
25/09/2004,Fulham,Southampton,1,0,H
25/09/2004,Liverpool,Norwich,3,0,H
25/09/2004,ManCity,Arsenal,0,1,A
25/09/2004,Middlesbrough,Chelsea,0,1,A
25/09/2004,Newcastle,WestBromwichAlbion,3,1,H
25/09/2004,Tottenham,ManchesterUnited,0,1,A
20/09/2004,ManchesterUnited,Liverpool,2,1,H
19/09/2004,Chelsea,Tottenham,0,0,D
19/09/2004,Everton,Middlesbrough,1,0,H
19/09/2004,Southampton,Newcastle,1,2,A
18/09/2004,Arsenal,Bolton,2,2,D
18/09/2004,Birmingham,Charlton,1,1,D
18/09/2004,Blackburn,Portsmouth,1,0,H
18/09/2004,CrystalPalace,ManCity,1,2,A
18/09/2004,Norwich,AstonVilla,0,0,D
18/09/2004,WestBromwichAlbion,Fulham,1,1,D
13/09/2004,Charlton,Southampton,0,0,D
12/09/2004,Tottenham,Norwich,0,0,D
11/09/2004,AstonVilla,Chelsea,0,0,D
11/09/2004,Bolton,ManchesterUnited,2,2,D
11/09/2004,Fulham,Arsenal,0,3,A
11/09/2004,Liverpool,WestBromwichAlbion,3,0,H
11/09/2004,ManCity,Everton,0,1,A
11/09/2004,Middlesbrough,Birmingham,2,1,H
11/09/2004,Newcastle,Blackburn,3,0,H
11/09/2004,Portsmouth,CrystalPalace,3,1,H
30/08/2004,ManchesterUnited,Everton,0,0,D
30/08/2004,Portsmouth,Fulham,4,3,H
29/08/2004,Bolton,Liverpool,1,0,H
28/08/2004,AstonVilla,Newcastle,4,2,H
28/08/2004,Blackburn,ManchesterUnited,1,1,D
28/08/2004,Chelsea,Southampton,2,1,H
28/08/2004,Everton,WestBromwichAlbion,2,1,H
28/08/2004,ManCity,Charlton,4,0,H
28/08/2004,Middlesbrough,CrystalPalace,2,1,H
28/08/2004,Norwich,Arsenal,1,4,A
28/08/2004,Tottenham,Birmingham,1,0,H
25/08/2004,Arsenal,Blackburn,3,0,H
25/08/2004,Charlton,AstonVilla,3,0,H
25/08/2004,Fulham,Middlesbrough,0,2,A
25/08/2004,Newcastle,Norwich,2,2,D
25/08/2004,Southampton,Bolton,1,2,A
25/08/2004,WestBromwichAlbion,Tottenham,1,1,D
24/08/2004,Birmingham,ManCity,1,0,H
24/08/2004,CrystalPalace,Chelsea,0,2,A
22/08/2004,Arsenal,Middlesbrough,5,3,H
22/08/2004,WestBromwichAlbion,AstonVilla,1,1,D
21/08/2004,Birmingham,Chelsea,0,1,A
21/08/2004,Charlton,Portsmouth,2,1,H
21/08/2004,CrystalPalace,Everton,1,3,A
21/08/2004,Fulham,Bolton,2,0,H
21/08/2004,Liverpool,ManCity,2,1,H
21/08/2004,ManchesterUnited,Norwich,2,1,H
21/08/2004,Newcastle,Tottenham,0,1,A
21/08/2004,Southampton,Blackburn,3,2,H
15/08/2004,Chelsea,ManchesterUnited,1,0,H
15/08/2004,Everton,Arsenal,1,4,A
14/08/2004,AstonVilla,Southampton,2,0,H
14/08/2004,Blackburn,WestBromwichAlbion,1,1,D
14/08/2004,Bolton,Charlton,4,1,H
14/08/2004,ManCity,Fulham,1,1,D
14/08/2004,Middlesbrough,Newcastle,2,2,D
14/08/2004,Norwich,CrystalPalace,1,1,D
14/08/2004,Portsmouth,Birmingham,1,1,D
14/08/2004,Tottenham,Liverpool,1,1,D
15/05/2004,Arsenal,Leicester,2,1,H
15/05/2004,AstonVilla,ManchesterUnited,0,2,A
15/05/2004,Blackburn,Birmingham,1,1,D
15/05/2004,Bolton,Fulham,0,2,A
15/05/2004,Charlton,Southampton,2,1,H
15/05/2004,Chelsea,Leeds,1,0,H
15/05/2004,Liverpool,Newcastle,1,1,D
15/05/2004,ManCity,Everton,5,1,H
15/05/2004,Portsmouth,Middlesbrough,5,1,H
15/05/2004,Wolves,Tottenham,0,2,A
12/05/2004,Southampton,Newcastle,3,3,D
09/05/2004,Fulham,Arsenal,0,1,A
09/05/2004,Newcastle,Wolves,1,1,D
08/05/2004,Birmingham,Liverpool,0,3,A
08/05/2004,Everton,Bolton,1,2,A
08/05/2004,Leeds,Charlton,3,3,D
08/05/2004,Leicester,Portsmouth,3,1,H
08/05/2004,ManchesterUnited,Chelsea,1,1,D
08/05/2004,Middlesbrough,ManCity,2,1,H
08/05/2004,Southampton,AstonVilla,1,1,D
08/05/2004,Tottenham,Blackburn,1,0,H
04/05/2004,Portsmouth,Arsenal,1,1,D
02/05/2004,AstonVilla,Tottenham,1,0,H
02/05/2004,Bolton,Leeds,4,1,H
02/05/2004,Liverpool,Middlesbrough,2,0,H
01/05/2004,Arsenal,Birmingham,0,0,D
01/05/2004,Blackburn,ManchesterUnited,1,0,H
01/05/2004,Charlton,Leicester,2,2,D
01/05/2004,Chelsea,Southampton,4,0,H
01/05/2004,ManCity,Newcastle,1,0,H
01/05/2004,Portsmouth,Fulham,1,1,D
01/05/2004,Wolves,Everton,2,1,H
25/04/2004,Birmingham,Wolves,2,2,D
25/04/2004,Leeds,Portsmouth,1,2,A
25/04/2004,Newcastle,Chelsea,2,1,H
25/04/2004,Tottenham,Arsenal,2,2,D
24/04/2004,Everton,Blackburn,0,1,A
24/04/2004,Fulham,Charlton,2,0,H
24/04/2004,Leicester,ManCity,1,1,D
24/04/2004,ManchesterUnited,Liverpool,0,1,A
24/04/2004,Middlesbrough,AstonVilla,1,2,A
24/04/2004,Southampton,Bolton,1,2,A
20/04/2004,ManchesterUnited,Charlton,2,0,H
18/04/2004,AstonVilla,Newcastle,0,0,D
17/04/2004,Blackburn,Leicester,1,0,H
17/04/2004,Bolton,Tottenham,2,0,H
17/04/2004,Charlton,Birmingham,1,1,D
17/04/2004,Chelsea,Everton,0,0,D
17/04/2004,Liverpool,Fulham,0,0,D
17/04/2004,ManCity,Southampton,1,3,A
17/04/2004,Portsmouth,ManchesterUnited,1,0,H
17/04/2004,Wolves,Middlesbrough,2,0,H
16/04/2004,Arsenal,Leeds,5,0,H
13/04/2004,Leeds,Everton,1,1,D
13/04/2004,ManchesterUnited,Leicester,1,0,H
12/04/2004,AstonVilla,Chelsea,3,2,H
12/04/2004,Fulham,Blackburn,3,4,A
12/04/2004,Liverpool,Charlton,0,1,A
12/04/2004,Middlesbrough,Southampton,3,1,H
12/04/2004,Portsmouth,Birmingham,3,1,H
12/04/2004,Tottenham,ManCity,1,1,D
12/04/2004,Wolves,Bolton,1,2,A
11/04/2004,Newcastle,Arsenal,0,0,D
10/04/2004,Birmingham,ManchesterUnited,1,2,A
10/04/2004,Blackburn,Leeds,1,2,A
10/04/2004,Bolton,AstonVilla,2,2,D
10/04/2004,Charlton,Portsmouth,1,1,D
10/04/2004,Chelsea,Middlesbrough,0,0,D
10/04/2004,Leicester,Fulham,0,2,A
10/04/2004,ManCity,Wolves,3,3,D
09/04/2004,Arsenal,Liverpool,4,2,H
09/04/2004,Everton,Tottenham,3,1,H
05/04/2004,Leeds,Leicester,3,2,H
04/04/2004,AstonVilla,ManCity,1,1,D
04/04/2004,Liverpool,Blackburn,4,0,H
03/04/2004,Fulham,Birmingham,0,0,D
03/04/2004,Middlesbrough,Bolton,2,0,H
03/04/2004,Newcastle,Everton,4,2,H
03/04/2004,Tottenham,Chelsea,0,1,A
03/04/2004,Wolves,Southampton,1,4,A
28/03/2004,Arsenal,ManchesterUnited,1,1,D
28/03/2004,Bolton,Newcastle,1,0,H
28/03/2004,Leicester,Liverpool,0,0,D
27/03/2004,Birmingham,Leeds,4,1,H
27/03/2004,Blackburn,Portsmouth,1,2,A
27/03/2004,Charlton,AstonVilla,1,2,A
27/03/2004,Chelsea,Wolves,5,2,H
27/03/2004,Everton,Middlesbrough,1,1,D
27/03/2004,ManCity,Fulham,0,0,D
27/03/2004,Southampton,Tottenham,1,0,H
22/03/2004,Leeds,ManCity,2,1,H
21/03/2004,Portsmouth,Southampton,1,0,H
20/03/2004,Arsenal,Bolton,2,1,H
20/03/2004,AstonVilla,Blackburn,0,2,A
20/03/2004,Chelsea,Fulham,2,1,H
20/03/2004,Leicester,Everton,1,1,D
20/03/2004,Liverpool,Wolves,1,0,H
20/03/2004,ManchesterUnited,Tottenham,3,0,H
20/03/2004,Middlesbrough,Birmingham,5,3,H
20/03/2004,Newcastle,Charlton,3,1,H
17/03/2004,Liverpool,Portsmouth,3,0,H
14/03/2004,ManCity,ManchesterUnited,4,1,H
14/03/2004,Southampton,Liverpool,2,0,H
14/03/2004,Tottenham,Newcastle,1,0,H
14/03/2004,Wolves,AstonVilla,0,4,A
13/03/2004,Birmingham,Leicester,0,1,A
13/03/2004,Blackburn,Arsenal,0,2,A
13/03/2004,Bolton,Chelsea,0,2,A
13/03/2004,Charlton,Middlesbrough,1,0,H
13/03/2004,Everton,Portsmouth,1,0,H
13/03/2004,Fulham,Leeds,2,0,H
09/03/2004,Middlesbrough,Tottenham,1,0,H
06/03/2004,Birmingham,Bolton,2,0,H
03/03/2004,Birmingham,Middlesbrough,3,1,H
29/02/2004,Leeds,Liverpool,2,2,D
29/02/2004,Portsmouth,Newcastle,1,1,D
28/02/2004,Arsenal,Charlton,2,1,H
28/02/2004,Blackburn,Southampton,1,1,D
28/02/2004,Everton,AstonVilla,2,0,H
28/02/2004,Fulham,ManchesterUnited,1,1,D
28/02/2004,Leicester,Wolves,0,0,D
28/02/2004,ManCity,Chelsea,0,1,A
22/02/2004,AstonVilla,Birmingham,2,2,D
22/02/2004,Tottenham,Leicester,4,4,D
21/02/2004,Bolton,ManCity,1,3,A
21/02/2004,Charlton,Blackburn,3,2,H
21/02/2004,Chelsea,Arsenal,1,2,A
21/02/2004,ManchesterUnited,Leeds,1,1,D
21/02/2004,Newcastle,Middlesbrough,2,1,H
21/02/2004,Southampton,Everton,3,3,D
21/02/2004,Wolves,Fulham,2,1,H
11/02/2004,Birmingham,Everton,3,0,H
11/02/2004,Blackburn,Newcastle,1,1,D
11/02/2004,Charlton,Tottenham,2,4,A
11/02/2004,Fulham,AstonVilla,1,2,A
11/02/2004,Liverpool,ManCity,2,1,H
11/02/2004,ManchesterUnited,Middlesbrough,2,3,A
11/02/2004,Portsmouth,Chelsea,0,2,A
10/02/2004,Arsenal,Southampton,2,0,H
10/02/2004,Leeds,Wolves,4,1,H
10/02/2004,Leicester,Bolton,1,1,D
08/02/2004,Chelsea,Charlton,1,0,H
08/02/2004,ManCity,Birmingham,0,0,D
07/02/2004,AstonVilla,Leeds,2,0,H
07/02/2004,Bolton,Liverpool,2,2,D
07/02/2004,Everton,ManchesterUnited,3,4,A
07/02/2004,Middlesbrough,Blackburn,0,1,A
07/02/2004,Newcastle,Leicester,3,1,H
07/02/2004,Southampton,Fulham,0,0,D
07/02/2004,Tottenham,Portsmouth,4,3,H
07/02/2004,Wolves,Arsenal,1,3,A
01/02/2004,Arsenal,ManCity,2,1,H
01/02/2004,Blackburn,Chelsea,2,3,A
31/01/2004,Birmingham,Newcastle,1,1,D
31/01/2004,Charlton,Bolton,1,2,A
31/01/2004,Fulham,Tottenham,2,1,H
31/01/2004,Leeds,Middlesbrough,0,3,A
31/01/2004,Leicester,AstonVilla,0,5,A
31/01/2004,Liverpool,Everton,0,0,D
31/01/2004,ManchesterUnited,Southampton,3,2,H
31/01/2004,Portsmouth,Wolves,0,0,D
21/01/2004,Wolves,Liverpool,1,1,D
19/01/2004,Newcastle,Fulham,3,1,H
18/01/2004,AstonVilla,Arsenal,0,2,A
18/01/2004,Chelsea,Birmingham,0,0,D
17/01/2004,Bolton,Portsmouth,1,0,H
17/01/2004,Everton,Charlton,0,1,A
17/01/2004,ManCity,Blackburn,1,1,D
17/01/2004,Middlesbrough,Leicester,3,3,D
17/01/2004,Southampton,Leeds,2,1,H
17/01/2004,Tottenham,Liverpool,2,1,H
17/01/2004,Wolves,ManchesterUnited,1,0,H
11/01/2004,Leicester,Chelsea,0,4,A
11/01/2004,ManchesterUnited,Newcastle,0,0,D
10/01/2004,Arsenal,Middlesbrough,4,1,H
10/01/2004,Birmingham,Southampton,2,1,H
10/01/2004,Blackburn,Bolton,3,4,A
10/01/2004,Charlton,Wolves,2,0,H
10/01/2004,Fulham,Everton,2,1,H
10/01/2004,Leeds,Tottenham,0,1,A
10/01/2004,Liverpool,AstonVilla,1,0,H
10/01/2004,Portsmouth,ManCity,4,2,H
07/01/2004,Bolton,ManchesterUnited,1,2,A
07/01/2004,Chelsea,Liverpool,0,1,A
07/01/2004,Everton,Arsenal,1,1,D
07/01/2004,ManCity,Charlton,1,1,D
07/01/2004,Middlesbrough,Fulham,2,1,H
07/01/2004,Newcastle,Leeds,1,0,H
07/01/2004,Southampton,Leicester,0,0,D
07/01/2004,Tottenham,Birmingham,4,1,H
07/01/2004,Wolves,Blackburn,2,2,D
06/01/2004,AstonVilla,Portsmouth,2,1,H
29/12/2003,Southampton,Arsenal,0,1,A
28/12/2003,AstonVilla,Fulham,3,0,H
28/12/2003,Bolton,Leicester,2,2,D
28/12/2003,Chelsea,Portsmouth,3,0,H
28/12/2003,Everton,Birmingham,1,0,H
28/12/2003,ManCity,Liverpool,2,2,D
28/12/2003,Middlesbrough,ManchesterUnited,0,1,A
28/12/2003,Newcastle,Blackburn,0,1,A
28/12/2003,Tottenham,Charlton,0,1,A
28/12/2003,Wolves,Leeds,3,1,H
26/12/2003,Arsenal,Wolves,3,0,H
26/12/2003,Birmingham,ManCity,2,1,H
26/12/2003,Blackburn,Middlesbrough,2,2,D
26/12/2003,Charlton,Chelsea,4,2,H
26/12/2003,Fulham,Southampton,2,0,H
26/12/2003,Leeds,AstonVilla,0,0,D
26/12/2003,Leicester,Newcastle,1,1,D
26/12/2003,Liverpool,Bolton,3,1,H
26/12/2003,ManchesterUnited,Everton,3,2,H
26/12/2003,Portsmouth,Tottenham,2,0,H
22/12/2003,ManCity,Leeds,1,1,D
21/12/2003,Southampton,Portsmouth,3,0,H
21/12/2003,Tottenham,ManchesterUnited,1,2,A
20/12/2003,Blackburn,AstonVilla,0,2,A
20/12/2003,Bolton,Arsenal,1,1,D
20/12/2003,Charlton,Newcastle,0,0,D
20/12/2003,Everton,Leicester,3,2,H
20/12/2003,Fulham,Chelsea,0,1,A
14/12/2003,Arsenal,Blackburn,1,0,H
14/12/2003,AstonVilla,Wolves,3,2,H
14/12/2003,Leeds,Fulham,3,2,H
13/12/2003,Chelsea,Bolton,1,2,A
13/12/2003,Leicester,Birmingham,0,2,A
13/12/2003,Liverpool,Southampton,1,2,A
13/12/2003,ManchesterUnited,ManCity,3,1,H
13/12/2003,Middlesbrough,Charlton,0,0,D
13/12/2003,Newcastle,Tottenham,4,0,H
13/12/2003,Portsmouth,Everton,1,2,A
07/12/2003,Everton,ManCity,0,0,D
07/12/2003,Southampton,Charlton,3,2,H
06/12/2003,Birmingham,Blackburn,0,4,A
06/12/2003,Fulham,Bolton,2,1,H
06/12/2003,Leeds,Chelsea,1,1,D
06/12/2003,Leicester,Arsenal,1,1,D
06/12/2003,ManchesterUnited,AstonVilla,4,0,H
06/12/2003,Middlesbrough,Portsmouth,0,0,D
06/12/2003,Newcastle,Liverpool,1,1,D
06/12/2003,Tottenham,Wolves,5,2,H
30/11/2003,Arsenal,Fulham,0,0,D
30/11/2003,Chelsea,ManchesterUnited,1,0,H
30/11/2003,Liverpool,Birmingham,3,1,H
30/11/2003,ManCity,Middlesbrough,0,1,A
29/11/2003,AstonVilla,Southampton,1,0,H
29/11/2003,Blackburn,Tottenham,1,0,H
29/11/2003,Bolton,Everton,2,0,H
29/11/2003,Charlton,Leeds,0,1,A
29/11/2003,Portsmouth,Leicester,0,2,A
29/11/2003,Wolves,Newcastle,1,1,D
24/11/2003,Fulham,Portsmouth,2,0,H
23/11/2003,Tottenham,AstonVilla,2,1,H
22/11/2003,Birmingham,Arsenal,0,3,A
22/11/2003,Everton,Wolves,2,0,H
22/11/2003,Leeds,Bolton,0,2,A
22/11/2003,Leicester,Charlton,1,1,D
22/11/2003,ManchesterUnited,Blackburn,2,1,H
22/11/2003,Middlesbrough,Liverpool,0,0,D
22/11/2003,Newcastle,ManCity,3,0,H
22/11/2003,Southampton,Chelsea,0,1,A
10/11/2003,Blackburn,Everton,2,1,H
09/11/2003,Chelsea,Newcastle,5,0,H
09/11/2003,Liverpool,ManchesterUnited,1,2,A
09/11/2003,ManCity,Leicester,0,3,A
08/11/2003,Arsenal,Tottenham,2,1,H
08/11/2003,AstonVilla,Middlesbrough,0,2,A
08/11/2003,Bolton,Southampton,0,0,D
08/11/2003,Charlton,Fulham,3,1,H
08/11/2003,Portsmouth,Leeds,6,1,H
08/11/2003,Wolves,Birmingham,1,1,D
03/11/2003,Birmingham,Charlton,1,2,A
02/11/2003,Fulham,Liverpool,1,2,A
02/11/2003,Leicester,Blackburn,2,0,H
01/11/2003,Everton,Chelsea,0,1,A
01/11/2003,Leeds,Arsenal,1,4,A
01/11/2003,ManchesterUnited,Portsmouth,3,0,H
01/11/2003,Middlesbrough,Wolves,2,0,H
01/11/2003,Newcastle,AstonVilla,1,1,D
01/11/2003,Southampton,ManCity,0,2,A
01/11/2003,Tottenham,Bolton,0,1,A
26/10/2003,Charlton,Arsenal,1,1,D
26/10/2003,Tottenham,Middlesbrough,0,0,D
25/10/2003,AstonVilla,Everton,0,0,D
25/10/2003,Bolton,Birmingham,0,1,A
25/10/2003,Chelsea,ManCity,1,0,H
25/10/2003,Liverpool,Leeds,3,1,H
25/10/2003,ManchesterUnited,Fulham,1,3,A
25/10/2003,Newcastle,Portsmouth,3,0,H
25/10/2003,Southampton,Blackburn,2,0,H
25/10/2003,Wolves,Leicester,4,3,H
21/10/2003,Fulham,Newcastle,2,3,A
20/10/2003,Blackburn,Charlton,0,1,A
19/10/2003,Birmingham,AstonVilla,0,0,D
19/10/2003,Everton,Southampton,0,0,D
19/10/2003,Leicester,Tottenham,1,2,A
18/10/2003,Arsenal,Chelsea,2,1,H
18/10/2003,Fulham,Wolves,0,0,D
18/10/2003,Leeds,ManchesterUnited,0,1,A
18/10/2003,ManCity,Bolton,6,2,H
18/10/2003,Middlesbrough,Newcastle,0,1,A
18/10/2003,Portsmouth,Liverpool,1,0,H
14/10/2003,Birmingham,Chelsea,0,0,D
05/10/2003,AstonVilla,Bolton,1,1,D
05/10/2003,Middlesbrough,Chelsea,1,2,A
04/10/2003,Fulham,Leicester,2,0,H
04/10/2003,Leeds,Blackburn,2,1,H
04/10/2003,Liverpool,Arsenal,1,2,A
04/10/2003,ManchesterUnited,Birmingham,3,0,H
04/10/2003,Newcastle,Southampton,1,0,H
04/10/2003,Portsmouth,Charlton,1,2,A
04/10/2003,Tottenham,Everton,3,0,H
04/10/2003,Wolves,ManCity,1,0,H
28/09/2003,Blackburn,Fulham,0,2,A
28/09/2003,Charlton,Liverpool,3,2,H
28/09/2003,Everton,Leeds,4,0,H
28/09/2003,ManCity,Tottenham,0,0,D
27/09/2003,Birmingham,Portsmouth,2,0,H
27/09/2003,Bolton,Wolves,1,1,D
27/09/2003,Chelsea,AstonVilla,1,0,H
27/09/2003,Leicester,ManchesterUnited,1,4,A
27/09/2003,Southampton,Middlesbrough,0,1,A
26/09/2003,Arsenal,Newcastle,3,2,H
21/09/2003,ManchesterUnited,Arsenal,0,0,D
21/09/2003,Middlesbrough,Everton,1,0,H
20/09/2003,AstonVilla,Charlton,2,1,H
20/09/2003,Fulham,ManCity,2,2,D
20/09/2003,Leeds,Birmingham,0,2,A
20/09/2003,Liverpool,Leicester,2,1,H
20/09/2003,Newcastle,Bolton,0,0,D
20/09/2003,Portsmouth,Blackburn,1,2,A
20/09/2003,Tottenham,Southampton,1,3,A
20/09/2003,Wolves,Chelsea,0,5,A
15/09/2003,Leicester,Leeds,4,0,H
14/09/2003,Birmingham,Fulham,2,2,D
14/09/2003,ManCity,AstonVilla,4,1,H
13/09/2003,Arsenal,Portsmouth,1,1,D
13/09/2003,Blackburn,Liverpool,1,3,A
13/09/2003,Bolton,Middlesbrough,2,0,H
13/09/2003,Charlton,ManchesterUnited,0,2,A
13/09/2003,Chelsea,Tottenham,4,2,H
13/09/2003,Everton,Newcastle,2,2,D
13/09/2003,Southampton,Wolves,2,0,H
31/08/2003,ManCity,Arsenal,1,2,A
31/08/2003,Southampton,ManchesterUnited,1,0,H
30/08/2003,AstonVilla,Leicester,3,1,H
30/08/2003,Bolton,Charlton,0,0,D
30/08/2003,Chelsea,Blackburn,2,2,D
30/08/2003,Everton,Liverpool,0,3,A
30/08/2003,Middlesbrough,Leeds,2,3,A
30/08/2003,Newcastle,Birmingham,0,1,A
30/08/2003,Tottenham,Fulham,0,3,A
30/08/2003,Wolves,Portsmouth,0,0,D
27/08/2003,Arsenal,AstonVilla,2,0,H
27/08/2003,Liverpool,Tottenham,0,0,D
27/08/2003,ManchesterUnited,Wolves,1,0,H
26/08/2003,Charlton,Everton,2,2,D
26/08/2003,Leeds,Southampton,0,0,D
26/08/2003,Leicester,Middlesbrough,0,0,D
26/08/2003,Portsmouth,Bolton,4,0,H
25/08/2003,Blackburn,ManCity,2,3,A
24/08/2003,AstonVilla,Liverpool,0,0,D
24/08/2003,Middlesbrough,Arsenal,0,4,A
23/08/2003,Bolton,Blackburn,2,2,D
23/08/2003,Chelsea,Leicester,2,1,H
23/08/2003,Everton,Fulham,3,1,H
23/08/2003,ManCity,Portsmouth,1,1,D
23/08/2003,Newcastle,ManchesterUnited,1,2,A
23/08/2003,Southampton,Birmingham,0,0,D
23/08/2003,Tottenham,Leeds,2,1,H
23/08/2003,Wolves,Charlton,0,4,A
